,station,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
983,Yeomchang Station,21주,아시안드리밍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,Yeomchang Station,21주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,Yeomchang Station,21주,화로365염창역점,화로365,염창역맛집,염창동맛집,염창맛집,강서구맛집,강서맛집,강서구고깃집,갈비맛집,ad,공팔리터,08L,맛있다그램,존맛탱,jmt,염창동고기집,염창동돼지갈비,강서구돼지갈비,염창동회식,강서구회식,,,,,,,,,,
986,Yeomchang Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,Yeomchang Station,21주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,Yeomchang Station,21주,염창역맛집,칼구수,주문도틀림,밥먹고나와서,기분나쁘기도힘든데,이게뭐람,식사는중요해,다른곳찾자,,,,,,,,,,,,,,,,,,,,,,
989,Yeomchang Station,21주,윰,yum,윰비스트로,비스트로윰,bistro,비공식메뉴,매생이홍합스튜,단골손님용,염창역맛집,강서구맛집,목이동맛집,목동맛집,목이동시장,염창역파스타,부야베스맛집,강서놀자,맛집추천,혼술혼밥,목동혼술,목동혼밥,musselssoup,seaweedfulves,,,,,,,,
990,Yeomchang Station,21주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,Yeomchang Station,21주,염창맛집,염창역맛집,염창동맛집,염창동점심,염창역점심,염창역식사,염창동식사,염창역부페,염창동부페,염창동회식,염창역회식,,,,,,,,,,,,,,,,,,,
992,Yeomchang Station,21주,카페데일리티,데일리티,봉구통닭,스타덤PC방,예소반,방방쿡쿡,지금보고싶다,미씽유,미싱유,missingyou,염창역맛집,염창동맛집,염창역커피,염창동커피,커피창업,크림티,솔티드크림티,치즈크림티,달짠,커피,카페,커피스타그램,카페스타그램,,,,,,,
993,Yeomchang Station,21주,카페데일리티,데일리티,봉구통닭,스타덤PC방,예소반,방방쿡쿡,지금보고싶다,미씽유,미싱유,missingyou,염창역맛집,염창동맛집,염창역커피,염창동커피,커피창업,크림티,솔티드크림티,치즈크림티,달짠,커피,카페,커피스타그램,카페스타그램,regrann,,,,,,
994,Yeomchang Station,21주,태발이술상,진로이즈백,소주한잔,인생을마시다,맛스타그램,타코와사비,나가사키짬뽕,국물이끝내줘요,알쓰,건강식,선술집,초빼이,술안주,술스타그램,술좀된다,텐노아지,염창동맛집,염창역맛집,술집추천,소주안주,,,,,,,,,,
995,Yeomchang Station,21주,카페데일리티,데일리티,봉구통닭,스타덤PC방,예소반,방방쿡쿡,지금보고싶다,미씽유,미싱유,missingyou,염창역맛집,염창동맛집,염창역커피,염창동커피,커피창업,크림티,솔티드크림티,치즈크림티,달짠,커피,카페,커피스타그램,카페스타그램,regrann,,,,,,
996,Yeomchang Station,21주,카페데일리티,데일리티,봉구통닭,스타덤PC방,예소반,방방쿡쿡,지금보고싶다,미씽유,미싱유,missingyou,염창역맛집,염창동맛집,염창역커피,염창동커피,커피창업,크림티,솔티드크림티,치즈크림티,달짠,커피,카페,커피스타그램,카페스타그램,regrann,,,,,,
997,Yeomchang Station,21주,쿠마식당,연어덮밥,연어,뇸뇸,맛저,담백,연어조하,염창역맛집,,,,,,,,,,,,,,,,,,,,,,
998,Yeomchang Station,21주,아시안드리밍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,Yeomchang Station,21주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
