,station,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
327,Jeungmi Station,15주,마켓로거스가양,가양이마트3층,증미역맛집,가양맛집,진미한국집,돌솥불고기비빔밥,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,Jeungmi Station,15주,불목,닭볶음탕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Jeungmi Station,15주,가양역맛집,가양역술집,증미역맛집,등촌동술집,가양역생맥주,동네,동내,등촌동맛집,혼술,혼밥,맥주,레드락,생맥주,레드락생맥주,테라,카스,오뎅,어묵,등촌동오뎅바,가양역오뎅바,먹스타그램,맛스타그램,존맛탱,계란말이,짜파게티,짜파구리,칵테일,명란구이,명란,주접,,,
330,Jeungmi Station,15주,유림,증미역맛집,닭도리탕,서울맛집,한식,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,Jeungmi Station,15주,장아찌,톳,톳장아찌,월정소나타,월정떼루아,장아찌달인,비교불가,맛이있게없게,강서구소고기맛집,강서구와인맛집,강서구맛집,등촌동맛집,가양동맛집,가양역맛집,증미역맛집,서울맛집,와인맛집,와인콜키지프리,,,,,,,,,,,,,,,
332,Jeungmi Station,15주,가양역맛집,가양역술집,증미역맛집,등촌동술집,가양역생맥주,동네,동내,등촌동맛집,혼술,혼밥,맥주,레드락,생맥주,레드락생맥주,테라,카스,오뎅,어묵,등촌동오뎅바,가양역오뎅바,먹스타그램,맛스타그램,존맛탱,생선구이,삼치,고등어,삼치간장구이,점심,맛점,,,,
333,Jeungmi Station,15주,배달,수요일,퇴근,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,Jeungmi Station,15주,가양역맛집,가양역술집,증미역맛집,등촌동술집,가양역생맥주,동네,동내,등촌동맛집,혼술,혼밥,맥주,레드락,생맥주,레드락생맥주,테라,카스,오뎅,어묵,등촌동오뎅바,가양역오뎅바,먹스타그램,맛스타그램,존맛탱,곱도리,곱창,닭도리탕,곱도리탕,깻잎,전골,곱창전골,,,
335,Jeungmi Station,15주,가양역맛집,가양역술집,증미역맛집,등촌동술집,가양역생맥주,동네,동내,등촌동맛집,혼술,혼밥,맥주,레드락,생맥주,레드락생맥주,테라,카스,오뎅,어묵,등촌동오뎅바,가양역오뎅바,먹스타그램,맛스타그램,존맛탱,시샤모,열빙어,양미리,통통,,,,,,
336,Jeungmi Station,15주,역시믿고먹는맛집,근처애있어다행이다,닭맛집,닭볶음맛집,닭백숙맛집,가양맛집,증미역맛집,서울맛집,툭곰대다녀간집,,,,,,,,,,,,,,,,,,,,,,,,
337,Jeungmi Station,15주,빛나러,프로필링크클릭,맛스타그램,증미역맛집,강서구청맛집,등촌역맛집,가양역네일,증미역맛집,빛나러오소,겨울,1월,좋반,데일리,2020,2020팬톤컬러,선팔,맞팔,이벤트네일,네일맛집,인스타그램,,,,,,,,,,,,,
338,Jeungmi Station,16주,그레이스펌,빌드펌,웨이브펌,헤어모델구함,웨이브펌,s컬펌,이가자헤어비스,가양,가양역,펌추천,펌종류,헤어스타일,헤어모델구함,헤어디자이너,모발,두피케어,두피관리,증미역맛집,증미역,증미이마트,헤어스타일,헤어샵,긴머리펌,레이어드s컬펌,레이어드펌,증미,,,,,,,
339,Jeungmi Station,16주,골뱅이소면,퇴근,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,Jeungmi Station,16주,파파진구,등촌술집,등촌맛집,등촌칵테일바,등촌와인바,등촌역회식장소,증미역술집,증미역맛집,증미역회식,등촌역,,,,,,,,,,,,,,,,,,,,,,,
341,Jeungmi Station,16주,웜테이블,파스타,동네파스타,파스타맛집,숨은맛집,동네맛집,맛집,맛스타그램,추천맛집,서울맛집,강서맛집,강서구맛집,가양역맛집,등촌맛집,증미역맛집,식사,요리,점심,점심식사,산뜻한,스테이크,기억,잊혀지지않는,분위기,재방문,그리운,오늘의파스타,,,,,,
342,Jeungmi Station,16주,빛나러,프로필링크클릭,맛스타그램,증미역맛집,강서구청맛집,등촌역맛집,가양역네일,증미역맛집,빛나러오소,겨울,1월,좋반,데일리,2020,2020팬톤컬러,선팔,맞팔,이벤트네일,네일맛집,인스타그램,,,,,,,,,,,,,
343,Jeungmi Station,16주,등촌칼국수,버섯매운탕,8000원,증미역,4번출구,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,Jeungmi Station,16주,빛나러,프로필링크클릭,맛스타그램,증미역맛집,강서구청맛집,등촌역맛집,가양역네일,증미역맛집,빛나러오소,겨울,1월,좋반,데일리,2020,2020팬톤컬러,선팔,맞팔,이벤트네일,네일맛집,인스타그램,,,,,,,,,,,,,
345,Jeungmi Station,16주,월요일,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,Jeungmi Station,16주,빅소이,증미역맛집,태국쌀국수,소고기쌀국수,꾸웨이띠오느아,foodpics,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,Jeungmi Station,16주,빛나러,프로필링크클릭,맛스타그램,증미역맛집,강서구청맛집,등촌역맛집,가양역네일,증미역맛집,빛나러오소,겨울,1월,좋반,데일리,2020,2020팬톤컬러,선팔,맞팔,이벤트네일,네일맛집,인스타그램,,,,,,,,,,,,,
348,Jeungmi Station,16주,수제비,얼큰수제비,매반생면,증미역맛집,맛집스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,Jeungmi Station,16주,예약가능,포장가능,배달가능,서울미트볼가양점,미트볼맛집,서울미트볼,등촌동맛집,가양역맛집,가양동맛집,가양역파스타,등촌동파스타,발산맛집,강서구맛집,강서맛집추천,파스타맛집,증미역맛집,증미맛집,cgv등촌,홈플러스강서점,맛집,맛점,데이트,일상,소통,맞팔,핫플레이스,파스타,요리,요리스타그램,,,,
350,Jeungmi Station,16주,예약가능,포장가능,배달가능,서울미트볼가양점,뷰맛집,맥주맛집,서울미트볼,가성비맛집,등촌동맛집,가양역맛집,가양동맛집,가양역파스타,등촌동파스타,발산맛집,강서구맛집,경치좋은곳,파스타맛집,증미역맛집,증미맛집,cgv등촌,홈플러스강서점,맛집,데이트,일상,소통,맞팔,음식,핫플레이스,모임장소,단체예약,,,
351,Jeungmi Station,16주,빛나러,프로필링크클릭,맛스타그램,증미역맛집,강서구청맛집,등촌역맛집,가양역네일,증미역맛집,빛나러오소,겨울,눈,좋반,데일리,2020봄네일,선팔,맞팔,2월의네일,네일맛집,인스타그램,,,,,,,,,,,,,,
352,Jeungmi Station,16주,예약가능,포장가능,배달가능,서울미트볼가양점,뷰맛집,맥주맛집,서울미트볼,가성비맛집,등촌동맛집,가양역맛집,가양동맛집,가양역파스타,등촌동파스타,발산맛집,강서구맛집,경치좋은곳,파스타맛집,증미역맛집,증미맛집,cgv등촌,홈플러스강서점,맛집,데이트,일상,소통,맞팔,음식,핫플레이스,모임장소,단체예약,,,
353,Jeungmi Station,16주,컴백,큐레이터윤,YAP,전시오프닝,jk블라썸호텔,갤러리,증미역,증미역맛집,핫플,전시회추천,전시스타그램,주말데이트,젊은작가,power,스케치,미술관나들이,gallery,exhibition,contemporaryart,artist,아트페어,독립큐레이터,큐레이터,curator,주말일상,오프닝파티,현대미술,예술가모임,artwork,,,,
354,Jeungmi Station,16주,컴백,큐레이터윤,YAP,전시오프닝,jk블라썸호텔,갤러리,증미역,증미역맛집,핫플,전시회추천,전시스타그램,주말데이트,젊은작가,gallery,exhibition,contemporaryart,artist,아트페어,독립큐레이터,큐레이터,curator,주말일상,오프닝파티,현대미술,예술가모임,,,,,,,,
355,Jeungmi Station,16주,1인1사이다,운동하고개꿀맛,우리동네에이런맛집이,사람많음,장사잘됨,등촌최월선칼국수,등촌칼국수버섯매운탕,등촌최월선칼국수버섯매운탕,버섯매운탕,칼국수,등촌동맛집,등촌역맛집,증미역맛집,가양역맛집,도대체위치가어디야,먹스타그램,무비먹,,,,,,,,,,,,,,,,
356,Jeungmi Station,16주,예약가능,포장가능,배달가능,서울미트볼가양점,서울미트볼,가성비맛집,등촌동맛집,가양역맛집,가양동맛집,가양역파스타,등촌동파스타,발산맛집,강서구맛집,강서맛집추천,파스타맛집,증미역맛집,등촌,증미맛집,cgv등촌,홈플러스강서점,맛집,어린이메뉴,데이트,일상,소통,맞팔,음식,맛집,핫플레이스,모임장소,단체예약,,
357,Jeungmi Station,16주,파파진구,등촌동,파파진구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,Jeungmi Station,16주,김포공항,강서구맛집,등촌역맛집,등촌맛집,증미역맛집,증미맛집,가양역맛집,가양맛집,쌀국수,반미,분짜,껌승,짜조,띠아낭,베트남음식,고객님은왕,항상감사,사랑해요,포장가능,등촌CGV맛집,CGV등촌맛집,등촌CGV,CGV등촌,데이트장소,혼밥,대한항공근처맛집,반미맛집,등촌동속베트남,정상영업,아이가태어났어요,,,
359,Jeungmi Station,16주,빛나러,프로필링크클릭,맛스타그램,증미역맛집,강서구청맛집,등촌역맛집,가양역네일,증미역맛집,빛나러오소,겨울,1월,좋반,데일리,2020,2020팬톤컬러,선팔,맞팔,이벤트네일,네일맛집,인스타그램,,,,,,,,,,,,,
360,Jeungmi Station,16주,김포공항,강서구맛집,등촌역맛집,등촌맛집,증미역맛집,증미맛집,가양역맛집,가양맛집,쌀국수,반미,분짜,껌승,짜조,띠아낭,베트남음식,고객님은왕,항상감사,사랑해요,포장가능,등촌CGV맛집,CGV등촌맛집,등촌CGV,CGV등촌,데이트장소,혼밥,대한항공근처맛집,반미맛집,등촌동속베트남,임시휴무,아이가태어나요,,,
361,Jeungmi Station,16주,모던진진,중국집인데,진진탕수육,목화솜탕수육,해물짬뽕,해장,직장인점심,증미역맛집,가성비,가심비,또가야지,다른메뉴먹으러,일찍가야함,작은가게,세련된중국집,,,,,,,,,,,,,,,,,,
362,Jeungmi Station,16주,골목꽃돼지,증미역맛집,돼지한판,꽃살,두껍살,삼겹살,목살,작년의이쓰리인이쏨,6팀회식,대표님,미02,주차위반,민원신고당함,수십대중,대표님차만,곱창집의심,,,,,,,,,,,,,,,,,
363,Jeungmi Station,16주,목살마블링,월정소나타,증미역맛집,등촌동맛집,목살맛집,오겹살맛집,항정살맛집,가브리살맛집,제주드림포크,알목살,난축맛돈,제주돼지,제주백돼지,제주흑돼지,,,,,,,,,,,,,,,,,,,
364,Jeungmi Station,16주,등촌칼국수,최월선등촌칼국수,버섯매운탕,광화문살롱,디저트그램,커피,크루아상,회사,선후배,친스타그램,수다스타그램,먹스타그램,서울,증미역맛집,유갱맛집,유갱서울,,,,,,,,,,,,,,,,,
365,Jeungmi Station,16주,오랜만에,오피스룩,소고기,맛집,증미역,증미역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,Jeungmi Station,16주,OFF,Warmtable,웜테이블,버섯크림리조또,칠리베이컨파스타,오렌지에이드,아오키사카바,회사,선후배,친스타그램,수다스타그램,먹스타그램,서울,증미역맛집,유갱맛집,유갱서울,,,,,,,,,,,,,,,,,
367,Jeungmi Station,16주,홍어굴삼합,너무,우한,코로나19,피하여,넘넘맛있음,강서구,증미역맛집,생굴사랑,가양이마트앞,,,,,,,,,,,,,,,,,,,,,,,
368,Jeungmi Station,16주,맛자랑,고고,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Jeungmi Station,16주,빛나러,프로필링크클릭,맛스타그램,증미역맛집,강서구청맛집,등촌역맛집,가양역네일,증미역맛집,빛나러오소,겨울,1월,좋반,데일리,2020,2020팬톤컬러,선팔,맞팔,이벤트네일,네일맛집,인스타그램,,,,,,,,,,,,,
370,Jeungmi Station,17주,웨딩네일,빛나러,프로필링크클릭,맛스타그램,증미역맛집,강서구청맛집,등촌역맛집,가양역네일,증미역맛집,빛나러오소,겨울,1월,좋반,데일리,2020,2020팬톤컬러,선팔,맞팔,이벤트네일,네일맛집,인스타그램,,,,,,,,,,,,
371,Jeungmi Station,17주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,Jeungmi Station,17주,유림,유림닭도리탕,닭도리탕,닭도리탕맛집,증미역맛집,맛집추천,닭볶음탕,안주,맛스타그램,강서맛집,,,,,,,,,,,,,,,,,,,,,,,
373,Jeungmi Station,17주,마켓로거스가양,가양이마트3층,증미역맛집,가양맛집,부엉이돈까스,고베우동,카레라이스,토핑,안심카츠,너무너무너무,배부르다아아,오늘도,맛있게잘먹었습니다,,,,,,,,,,,,,,,,,,,,
374,Jeungmi Station,17주,가양역맛집,가양역술집,증미역맛집,등촌동술집,가양역생맥주,동네,동내,등촌동맛집,혼술,혼밥,맥주,레드락,생맥주,레드락생맥주,테라,카스,오뎅,어묵,등촌동오뎅바,가양역오뎅바,먹스타그램,맛스타그램,존맛탱,초밥,스시,,,,,,,,
375,Jeungmi Station,17주,예약가능,포장가능,배달가능,서울미트볼가양점,맥주맛집,서울미트볼,가성비맛집,등촌동맛집,가양역맛집,가양동맛집,가양역파스타,등촌동파스타,발산맛집,강서구맛집,강서맛집추천,파스타맛집,증미역맛집,증미맛집,cgv등촌,홈플러스강서점,맛집,어린이메뉴,데이트,일상,소통,맞팔,음식,맛집,핫플레이스,모임장소,단체예약,,
376,Jeungmi Station,17주,월요병,치킨으로극복,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,Jeungmi Station,17주,빛나러,프로필링크클릭,맛스타그램,증미역맛집,강서구청맛집,등촌역맛집,가양역네일,증미역맛집,빛나러오소,겨울,1월,좋반,데일리,2020,2020팬톤컬러,선팔,맞팔,이벤트네일,네일맛집,인스타그램,,,,,,,,,,,,,
378,Jeungmi Station,17주,빛나러,프로필링크클릭,맛스타그램,증미역맛집,강서구네일,등촌역맛집,가양역네일,발산맛집,빛나러오소,춥다,굿나잇,집스타그램,2월,좋아요반사,데일리네일,2020,2020팬톤컬러,선팔그램,맞팔그램,봄네일,nailarts,셀피,,,,,,,,,,,
379,Jeungmi Station,17주,리뷰이벤트진행중,배달의민족,맛자랑치킨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,Jeungmi Station,17주,예약가능,포장가능,배달가능,서울미트볼가양점,서울미트볼,가성비맛집,등촌동맛집,가양역맛집,가양동맛집,가양역파스타,등촌동파스타,발산맛집,강서구맛집,강서맛집추천,파스타맛집,증미역맛집,증미맛집,cgv등촌,홈플러스강서점,맛집,마곡,어린이메뉴,데이트,일상,소통,맞팔,음식,맛집,핫플레이스,모임장소,단체예약,,
381,Jeungmi Station,17주,맛자랑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,Jeungmi Station,17주,빛나러,프로필링크클릭,맛스타그램,증미역맛집,강서구청맛집,등촌역맛집,가양역네일,증미역맛집,빛나러오소,겨울,1월,좋반,데일리,2020,2020팬톤컬러,선팔,맞팔,이벤트네일,네일맛집,인스타그램,,,,,,,,,,,,,
383,Jeungmi Station,17주,빛나러,프로필링크클릭,맛스타그램,증미역맛집,강서구청맛집,등촌역맛집,가양역네일,증미역맛집,빛나러오소,겨울,1월,좋반,데일리,2020,2020팬톤컬러,선팔,맞팔,이벤트네일,네일맛집,인스타그램,,,,,,,,,,,,,
384,Jeungmi Station,17주,맛집인정,맛팔선팔환영,맛집추천,맛집스타그램,맛집,닭도리탕,닭도리탕맛집,증미역맛집,증미역,매운음식,강추,강추,또먹고싶다,좋아요그램,좋아요꾹,,,,,,,,,,,,,,,,,,
385,Jeungmi Station,17주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,Jeungmi Station,17주,예약가능,포장가능,배달가능,서울미트볼가양점,서울미트볼,가성비맛집,등촌동맛집,가양역맛집,가양동맛집,가양역파스타,등촌동파스타,발산맛집,강서구맛집,강서맛집추천,파스타맛집,증미역맛집,증미맛집,cgv등촌,홈플러스강서점,맛집,어린이메뉴,데이트,일상,소통,맞팔,음식,맛집,핫플레이스,모임장소,단체예약,맥주,,
387,Jeungmi Station,17주,등촌맛집,등촌역맛집,증미맛집,증미역맛집,가양맛집,등촌밥집,등촌집밥,등촌청국장,등촌역밥집,등촌역집밥,등촌또바기,또바기,등촌백반,맛스타그램,먹스타그램,교독한미식가,,,,,,,,,,,,,,,,,
388,Jeungmi Station,17주,임당재검,증미역맛집,맛있는시간,즉석떡볶이맛집,임신26주차,임산부일상,동키맘,흰쥐띠맘,,,,,,,,,,,,,,,,,,,,,,,,,
389,Jeungmi Station,17주,예약가능,서울미트볼가양점,서울미트볼,가성비맛집,등촌동맛집,가양역맛집,가양동맛집,가양역파스타,등촌동파스타,발산맛집,발산,마곡,예원교회,경향교회,강서구맛집,강서맛집추천,파스타맛집,증미역맛집,증미맛집,cgv등촌,홈플러스강서점,맛집,어린이메뉴,데이트,일상,소통,맞팔,음식,맛집,핫플레이스,모임장소,,
390,Jeungmi Station,17주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,Jeungmi Station,17주,월정떼루아,가양역맛집,가양동맛집,등촌동맛집,증미역맛집,염창동맛집,강서구맛집,한우맛집,와인맛집,콜키지프리,와인콜키지프리,강서구와인콜키지프리,,,,,,,,,,,,,,,,,,,,,
392,Jeungmi Station,17주,빛나러,프로필링크클릭,맛스타그램,증미역맛집,강서구청맛집,등촌역맛집,가양역네일,증미역맛집,빛나러오소,겨울,1월,좋반,데일리,2020,2020팬톤컬러,선팔,맞팔,이벤트네일,네일맛집,인스타그램,,,,,,,,,,,,,
