,station,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
879,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,합정삼겹살,홍대맛집추천,홍대삼겹살,JMT,합정역맛집,오겹살맛집,홍대맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,상수동맛집,홍대맛집베스트10,홍대데이트,합정동맛집,합정역맛집,냉삼초밥,선유도,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,합정맛집추천,삼겹살맛집,즉석떡볶이,밥블레스유,차돌박이,홍대고기집,홍대맛집베스트10,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,홍대맛집베스트10,차돌박이,서교동맛집,합정데이트,영등포맛집,연남동맛집,냉삼초밥,홍대맛집추천,홍대맛집베스트,,,,,,,,,,,,,,,,,,,,,,,,,
883,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,삼겹살,합정동맛집,이영자맛집,홍대맛집베스트,홍대맛집추천,밥블레스유,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,차돌박이,이영자,합정데이트,영등포맛집,합정삼겹살,삼겹살,홍대맛집추천,밥블레스유,홍대맛집베스트10,,,,,,,,,,,,,,,,,,,,,,,,,
885,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,홍대고기집,비빔국수,서교동맛집,홍대데이트,홍대삼겹살,맛집스타그램,냉삼초밥,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,차돌박이,영등포맛집,합정맛집추천,상수동맛집,비빔국수,선유도,합정고기집,오겹살,JMT,,,,,,,,,,,,,,,,,,,,,,,,,
887,Seonyudo Station,9주,쭈꾸미샐러드,흑역사탄생한날,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,비빔국수,홍대맛집추천,영등포맛집,냉삼초밥,합정역맛집,홍대맛집베스트,홍대데이트,홍대고기집,,,,,,,,,,,,,,,,,,,,,,,,,,
889,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,오겹살맛집,합정데이트,서교동맛집,상수동맛집,비빔국수,오겹살,홍대맛집베스트10,즉석떡볶이,이영자맛집,,,,,,,,,,,,,,,,,,,,,,,,,
890,Seonyudo Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,존맛탱,오겹살,합정데이트,합정고기집,합정맛집추천,삼겹살,홍대맛집,홍대삼겹살,JMT,,,,,,,,,,,,,,,,,,,,,,,,,
892,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,홍대삼겹살,차돌박이,서교동맛집,연남동맛집,맛집스타그램,밥블레스유,홍대맛집베스트10,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,홍대고기집,비빔국수,합정삼겹살,밥블레스유,서교동맛집,선유도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,Seonyudo Station,9주,궁금한,육일양지곰탕냉면,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,맛집스타그램,영등포맛집,합정역맛집,JMT,홍대맛집추천,홍대맛집베스트10,홍대맛집탐방,홍대고기집,홍대삼겹살,합정고기집,,,,,,,,,,,,,,,,,,,,,,,,
896,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,홍대맛집,홍대맛집추천,합정고기집,차돌박이,선유도,연남동맛집,홍대고기집,합정데이트,홍대맛집탐방,맛집스타그램,,,,,,,,,,,,,,,,,,,,,,,,
897,Seonyudo Station,9주,선유도역맛집,선유도까페,수플레팬케이크,맛집,데이트코스,데이트맛집,푸아이,맛집로드,맛집탐방,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,홍대맛집베스트10,맛집스타그램,합정맛집추천,밥블레스유,즉석떡볶이,연남동맛집,홍대고기집,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,합정데이트,맛집스타그램,연남동맛집,홍대데이트,즉석떡볶이,냉삼초밥,밥블레스유,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,홍대삼겹살,홍대맛집베스트,홍대맛집추천,선유도,홍대데이트,합정데이트,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,합정데이트,삼겹살맛집,차돌박이,상수동맛집,홍대삼겹살,홍대고기집,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,Seonyudo Station,9주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,이영자맛집,합정고기집,서교동맛집,합정맛집추천,상수동맛집,이영자,선유도,홍대맛집추천,,,,,,,,,,,,,,,,,,,,,,,,,,
904,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,JMT,영등포맛집,홍대맛집추천,오겹살맛집,합정삼겹살,즉석떡볶이,삼겹살,합정고기집,맛집,합정맛집추천,,,,,,,,,,,,,,,,,,,,,,,,
905,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,JMT,홍대맛집탐방,서교동맛집,홍대맛집베스트,이영자,홍대맛집베스트10,이영자맛집,합정맛집추천,합정역맛집,홍대맛집추천,,,,,,,,,,,,,,,,,,,,,,,,
906,Seonyudo Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,홍대맛집탐방,연남동맛집,삼겹살,비빔국수,합정데이트,선유도,맛집스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,Seonyudo Station,9주,선유도역맛집,우리동네맛집,온수반,그릇째드링킹,단골각,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,당산맛집,삼겹살,오겹살,홍대맛집,홍대맛집베스트10,합정역맛집,홍대맛집추천,영등포맛집,합정고기집,,,,,,,,,,,,,,,,,,,,,,,,,
910,Seonyudo Station,9주,느티나무쌈밥,선유도역맛집,선유도,당산역맛집,당산역,맛스타그램,먹스타그램,최키포키,쌈밥,쌈밥맛집,돼지불고기,집밥,맛집탐방,맞팔,,,,,,,,,,,,,,,,,,,,,,,,
911,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,존맛탱,즉석떡볶이,합정고기집,오겹살,이영자,차돌박이,냉삼초밥,밥블레스유,합정맛집추천,,,,,,,,,,,,,,,,,,,,,,,,,
912,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,합정동맛집,맛집,연남동맛집,홍대삼겹살,JMT,영등포맛집,홍대고기집,홍대데이트,삼겹살,,,,,,,,,,,,,,,,,,,,,,,,,
913,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,연남동맛집,JMT,비빔국수,차돌박이,맛집,홍대맛집탐방,오겹살맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,합정삼겹살,합정맛집추천,홍대맛집추천,삼겹살,오겹살맛집,즉석떡볶이,이영자,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,JMT,홍대삼겹살,맛집,선유도,합정동맛집,합정고기집,상수동맛집,삼겹살,영등포맛집,,,,,,,,,,,,,,,,,,,,,,,,,
916,Seonyudo Station,9주,길풍식당,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,홍대맛집베스트10,홍대맛집베스트,서교동맛집,차돌박이,비빔국수,맛집,삼겹살,홍대맛집,,,,,,,,,,,,,,,,,,,,,,,,,,
918,Seonyudo Station,9주,느티나무쌈밥,선유도역맛집,쌈밥맛집,당산맛집,진심맛있다,사장님쌈전문가,친절하고가성비,아쥬만족스러움,레알맛집,맛5가격4분위기5사장님친절쌈전문가,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,오겹살,존맛탱,선유도,즉석떡볶이,맛집스타그램,합정동맛집,당산맛집,비빔국수,상수동맛집,,,,,,,,,,,,,,,,,,,,,,,,,
920,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,홍대맛집추천,존맛탱,홍대맛집,합정맛집추천,이영자,선유도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,Seonyudo Station,9주,청량핫도그,스마일꽈배기,쥬씨,딸기쥬스,아이스아메리카노,핫도그맛집,선유도역맛집,간식스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,홍대데이트,이영자,홍대맛집베스트10,삼겹살맛집,영등포맛집,홍대고기집,합정맛집추천,합정삼겹살,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,오겹살맛집,합정고기집,이영자,서교동맛집,맛집스타그램,존맛탱,합정데이트,삼겹살맛집,홍대맛집탐방,,,,,,,,,,,,,,,,,,,,,,,,,
924,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,당산맛집,JMT,홍대맛집,맛집,삼겹살,상수동맛집,홍대데이트,합정동맛집,,,,,,,,,,,,,,,,,,,,,,,,,,
925,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,합정맛집추천,상수동맛집,홍대맛집베스트10,홍대고기집,즉석떡볶이,오겹살,당산맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,홍대맛집탐방,홍대맛집,상수동맛집,영등포맛집,삼겹살,홍대고기집,맛집스타그램,홍대데이트,연남동맛집,,,,,,,,,,,,,,,,,,,,,,,,,
927,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,삼겹살맛집,홍대고기집,합정데이트,맛집,오겹살맛집,이영자,홍대맛집탐방,연남동맛집,즉석떡볶이,합정맛집추천,,,,,,,,,,,,,,,,,,,,,,,,
928,Seonyudo Station,9주,신가양평해장,선유도역맛집,양평동맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,즉석떡볶이,홍대고기집,영등포맛집,연남동맛집,오겹살맛집,홍대맛집베스트10,냉삼초밥,이영자맛집,,,,,,,,,,,,,,,,,,,,,,,,,,
930,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,JMT,비빔국수,홍대데이트,합정데이트,합정맛집추천,합정삼겹살,홍대맛집추천,즉석떡볶이,상수동맛집,,,,,,,,,,,,,,,,,,,,,,,,,
931,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,홍대맛집베스트10,합정삼겹살,합정동맛집,JMT,맛집스타그램,서교동맛집,비빔국수,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,홍대삼겹살,합정역맛집,오겹살맛집,상수동맛집,합정삼겹살,밥블레스유,서교동맛집,합정맛집추천,삼겹살맛집,,,,,,,,,,,,,,,,,,,,,,,,,
933,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,밥블레스유,홍대삼겹살,맛집스타그램,선유도,당산맛집,합정삼겹살,이영자맛집,합정동맛집,홍대고기집,홍대맛집베스트,,,,,,,,,,,,,,,,,,,,,,,,
934,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,홍대데이트,홍대맛집베스트,홍대맛집탐방,삼겹살,합정삼겹살,합정동맛집,선유도,이영자맛집,,,,,,,,,,,,,,,,,,,,,,,,,,
935,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,비빔국수,합정역맛집,즉석떡볶이,선유도,오겹살,JMT,홍대맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,맛집스타그램,홍대고기집,합정데이트,이영자맛집,삼겹살,홍대맛집,홍대맛집탐방,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,JMT,이영자맛집,홍대삼겹살,홍대고기집,존맛탱,홍대데이트,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,선유도,오겹살맛집,즉석떡볶이,당산맛집,존맛탱,JMT,합정역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,선유도,연남동맛집,합정역맛집,즉석떡볶이,차돌박이,이영자맛집,존맛탱,냉삼초밥,,,,,,,,,,,,,,,,,,,,,,,,,,
940,Seonyudo Station,9주,된장찌개,양평동맛집,선유도역맛집,또순이네,파라원양평동,파라원선유도역,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,합정삼겹살,합정맛집추천,이영자맛집,즉석떡볶이,맛집,이영자,맛집스타그램,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,홍대맛집베스트10,삼겹살맛집,냉삼초밥,합정맛집추천,합정고기집,이영자,홍대맛집베스트,차돌박이,당산맛집,,,,,,,,,,,,,,,,,,,,,,,,,
943,Seonyudo Station,9주,맛집,또순이네,된장찌개맛집,양평동맛집,선유도역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,홍대맛집추천,삼겹살맛집,선유도,홍대고기집,차돌박이,당산맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,밥블레스유,오겹살맛집,즉석떡볶이,오겹살,홍대맛집탐방,홍대맛집베스트10,합정맛집추천,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,이영자,JMT,서교동맛집,홍대맛집베스트,홍대맛집,홍대맛집베스트10,선유도,오겹살맛집,,,,,,,,,,,,,,,,,,,,,,,,,,
947,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,합정맛집추천,서교동맛집,합정역맛집,상수동맛집,차돌박이,오겹살,비빔국수,연남동맛집,홍대고기집,,,,,,,,,,,,,,,,,,,,,,,,,
948,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,존맛탱,비빔국수,맛집스타그램,합정동맛집,홍대맛집베스트,JMT,즉석떡볶이,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,냉삼초밥,삼겹살,홍대고기집,선유도,맛집,합정동맛집,합정데이트,합정역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,
950,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,이영자,합정동맛집,밥블레스유,합정고기집,맛집,홍대맛집탐방,홍대맛집추천,합정역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,
951,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,오겹살,합정맛집추천,홍대맛집탐방,홍대고기집,서교동맛집,홍대맛집,연남동맛집,홍대맛집베스트10,삼겹살,상수동맛집,,,,,,,,,,,,,,,,,,,,,,,,
952,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,영등포맛집,삼겹살맛집,비빔국수,합정역맛집,이영자맛집,합정동맛집,밥블레스유,상수동맛집,오겹살,,,,,,,,,,,,,,,,,,,,,,,,,
953,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,밥블레스유,오겹살맛집,홍대고기집,존맛탱,차돌박이,이영자,선유도,이영자맛집,홍대삼겹살,,,,,,,,,,,,,,,,,,,,,,,,,
954,Seonyudo Station,9주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,삼겹살맛집,합정고기집,합정데이트,냉삼초밥,홍대맛집추천,오겹살맛집,비빔국수,차돌박이,선유도,,,,,,,,,,,,,,,,,,,,,,,,,
955,Seonyudo Station,10주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,연남동맛집,합정삼겹살,오겹살,오겹살맛집,합정고기집,삼겹살맛집,존맛탱,맛집,밥블레스유,,,,,,,,,,,,,,,,,,,,,,,,,
956,Seonyudo Station,10주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,연남동맛집,이영자맛집,홍대맛집베스트10,존맛탱,홍대맛집탐방,합정동맛집,합정고기집,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,Seonyudo Station,10주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,홍대맛집,홍대맛집베스트10,홍대삼겹살,맛집스타그램,냉삼초밥,이영자맛집,오겹살맛집,차돌박이,홍대맛집탐방,,,,,,,,,,,,,,,,,,,,,,,,,
958,Seonyudo Station,10주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,홍대고기집,홍대맛집,당산맛집,선유도,JMT,홍대맛집베스트10,합정역맛집,합정데이트,,,,,,,,,,,,,,,,,,,,,,,,,,
959,Seonyudo Station,10주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,오겹살,홍대맛집베스트10,오겹살맛집,맛집,홍대맛집,합정고기집,홍대맛집탐방,연남동맛집,,,,,,,,,,,,,,,,,,,,,,,,,,
960,Seonyudo Station,10주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,밥블레스유,이영자맛집,홍대맛집베스트10,합정삼겹살,비빔국수,맛집,합정데이트,합정동맛집,상수동맛집,JMT,,,,,,,,,,,,,,,,,,,,,,,,
961,Seonyudo Station,10주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,상수동맛집,홍대고기집,밥블레스유,이영자맛집,즉석떡볶이,JMT,홍대맛집,합정동맛집,삼겹살맛집,냉삼초밥,,,,,,,,,,,,,,,,,,,,,,,,
962,Seonyudo Station,10주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,비빔국수,합정동맛집,차돌박이,상수동맛집,존맛탱,홍대데이트,JMT,당산맛집,홍대맛집,홍대삼겹살,,,,,,,,,,,,,,,,,,,,,,,,
963,Seonyudo Station,10주,200331,마스크,선유도,내수진작,묘미식당의,와규타다키덮밥,foodie,먹스타그램,foodstagram,코로나19물러가라,선유도맛집,선유도역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,
964,Seonyudo Station,10주,천이오겹살,합정맛집,선유도맛집,선유도역맛집,홍대맛집베스트,비빔국수,상수동맛집,영등포맛집,맛집스타그램,합정맛집추천,홍대고기집,즉석떡볶이,,,,,,,,,,,,,,,,,,,,,,,,,,
