,station,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
406,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,Samseong Central Station,14주,참치,회,스시,초밥,모임,접대,외국인접대,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,코엑스맛집,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,,,,
440,Samseong Central Station,14주,참치,회,스시,초밥,모임,접대,외국인접대,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,코엑스맛집,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,,,,
441,Samseong Central Station,14주,참치,회,스시,초밥,모임,접대,외국인접대,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,코엑스맛집,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,,,,
442,Samseong Central Station,14주,삼성중앙역맛집,맛스타,쪽갈비,감자탕,묵은지,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,Samseong Central Station,14주,비야게레로,villaguerrero,삼성중앙역,삼성동,맛집,삼성동맛집,삼성중앙역맛집,맛스타그램,먹스타그램,코로나,food,foodstagram,foodporn,mexicanfood,taco,,,,,,,,,,,,,,,,,,
444,Samseong Central Station,14주,참치,회,스시,초밥,회식,모임,접대장소,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,코엑스맛집,코엑스,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,,,
445,Samseong Central Station,14주,참치,회,스시,초밥,회식,모임,접대장소,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,코엑스맛집,코엑스,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,,,
446,Samseong Central Station,14주,참치,회,스시,초밥,회식,모임,접대장소,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,코엑스맛집,코엑스,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,,,
447,Samseong Central Station,14주,참치,회,스시,초밥,회식,모임,접대장소,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,코엑스맛집,코엑스,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,,,
448,Samseong Central Station,14주,참치,회,스시,초밥,회식,모임,접대장소,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,코엑스맛집,코엑스,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,,,
449,Samseong Central Station,14주,참치,회,스시,초밥,회식,모임,접대장소,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,코엑스맛집,코엑스,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,,,
450,Samseong Central Station,14주,참치,회,스시,초밥,회식,모임,접대장소,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,코엑스맛집,코엑스,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,,,
451,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
452,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
453,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
454,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
455,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
456,Samseong Central Station,14주,참치,회,스시,초밥,회식,모임,접대장소,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,코엑스맛집,코엑스,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,,,
457,Samseong Central Station,14주,참치,회,스시,초밥,회식,모임,접대장소,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,코엑스맛집,코엑스,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,,,
458,Samseong Central Station,14주,하타가야삼성점,hatagaya,하타가야,선정릉역카페,선정릉역맛집,삼성중앙역카페,삼성중앙역맛집,삼성동카페,삼성동맛집,선정릉공원,선정릉,커피,카페,감성카페,바리스타,펠트,펠트커피,커피맛집,디저트맛집,쿠키,마카롱,케이크맛집,카페라떼,밤부타워,,,,,,,,,
459,Samseong Central Station,14주,참치,회,스시,초밥,회식,모임,접대장소,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,코엑스맛집,코엑스,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,,,
460,Samseong Central Station,14주,참치,회,스시,초밥,회식,모임,접대장소,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,코엑스맛집,코엑스,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,,,
461,Samseong Central Station,14주,참치,회,스시,초밥,회식,모임,접대장소,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,코엑스맛집,코엑스,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,,,
462,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
463,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
464,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
465,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
468,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
469,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
470,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
471,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
472,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
473,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
474,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
475,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
476,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,,,,,,
477,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
478,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
479,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
480,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
481,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
482,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
483,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,참치,참치회,회,스시,선릉맛집,코엑스,봉은사,,,,,,,,,,,,,,,,,,,
484,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
485,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
486,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
487,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
488,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,,,,,,
490,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,,,,,,,,,,,,,,,,,,,,,
491,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
492,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,삼성중앙역,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선정릉역맛집,강남참치,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,,,,,,
494,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성역맛집,참치맛집,봉은사맛집,강남참치,tuna,참치,회,스시,선릉,,,,,,,,,,,,,,,,,,,,,
496,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사,,,,,,,,,,,,,,,,,
497,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,,,,,,,,,,,,,,,,,,,
498,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,봉은사맛집,경기고,선릉회식,,,,,,,,,,,,,,,,,,,,,,,,,
499,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,,,,,,,,,,,,,,,,,,,,,,,,,,
500,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,
501,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성역맛집,참치맛집,선릉맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,,,,,,,,
502,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,,,,,,,,,,,,,,,,,,,,,
503,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성역맛집,참치맛집,참치,경기고맛집,코엑스맛집,코엑스,봉은사맛집,,,,,,,,,,,,,,,,,,,,,,,
505,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,선릉역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,
506,Samseong Central Station,14주,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,참치맛집,강남참치,tuna,참치,참치회,회,스시,,,,,,,,,,,,,,,,,,,,,
